277;253;245;52;land;false;plains;1
278;143;249;221;land;false;plains;1
279;241;143;128;land;true;plains;1
280;123;163;236;land;false;plains;1
281;174;243;193;land;false;plains;1
282;239;191;180;land;false;plains;1
283;58;216;250;land;true;plains;1
284;194;203;106;land;false;plains;1
285;224;179;219;land;true;plains;1
286;217;217;112;land;false;plains;1
287;190;148;249;land;false;plains;1
288;244;133;142;land;false;plains;1
289;220;151;246;land;false;plains;1
290;36;237;234;land;true;plains;1
291;247;160;116;land;false;plains;1
292;89;180;244;land;false;plains;1
293;92;231;241;land;false;plains;1
294;240;73;208;land;true;plains;1
295;187;92;247;land;false;plains;1
296;117;197;197;land;false;plains;1
297;228;175;121;land;false;plains;1
298;236;58;221;land;true;plains;1
299;254;189;74;land;false;plains;1
300;248;204;205;land;false;plains;1
301;132;243;229;land;false;plains;1
302;157;107;253;land;false;plains;1
303;242;165;172;land;false;plains;1
304;187;227;213;land;true;plains;1
305;197;185;160;land;true;plains;1
306;126;230;204;land;false;plains;1
307;175;243;252;land;false;plains;1
308;244;245;151;land;false;plains;1
309;185;183;213;land;true;plains;1
310;142;216;244;land;true;plains;1
311;135;207;178;land;false;plains;1
312;98;243;166;land;false;plains;1
313;180;234;223;land;false;plains;1
314;217;67;222;land;true;plains;1
315;205;116;250;land;false;plains;1
316;85;248;206;land;false;plains;1
317;116;196;245;land;false;plains;1
318;170;252;159;land;false;plains;1
319;207;231;97;land;false;plains;1
320;156;248;237;land;false;plains;1
321;171;99;235;land;false;plains;1
322;58;254;242;land;false;plains;1
323;200;237;242;land;false;plains;1
324;231;250;181;land;false;plains;1
325;194;231;173;land;true;plains;1
326;248;149;194;land;false;plains;1
327;91;224;238;land;true;plains;1
328;242;207;204;land;true;plains;1
329;170;237;165;land;false;plains;1
330;180;203;128;land;true;plains;1
331;219;192;220;land;false;plains;1
332;227;178;189;land;false;plains;1
333;218;221;222;land;false;plains;1
334;139;196;249;land;true;plains;1
335;251;146;145;land;false;plains;1
336;237;145;131;land;false;plains;1
337;247;159;160;land;false;plains;1
338;128;222;219;land;false;plains;1
339;74;199;233;land;false;plains;1
340;141;201;177;land;false;plains;1
341;115;251;191;land;false;plains;1
342;214;186;185;land;false;plains;1
343;188;235;201;land;true;plains;1
344;210;61;251;land;false;plains;1
345;225;61;223;land;false;plains;1
346;144;183;193;land;true;plains;1
347;132;225;237;land;false;plains;1
348;246;220;86;land;false;plains;1
349;228;50;238;land;false;plains;1
350;197;204;104;land;false;plains;1
351;166;140;242;land;false;plains;1
352;143;198;184;land;false;plains;1
353;219;124;239;land;false;plains;1
354;238;167;185;land;false;plains;1
355;77;250;199;land;true;plains;1
356;119;222;239;land;true;plains;1
357;215;232;139;land;false;plains;1
358;247;212;104;land;true;plains;1
359;233;161;177;land;false;plains;1
360;151;139;215;land;true;plains;1
361;252;197;65;land;false;plains;1
362;77;224;213;land;true;plains;1
363;117;202;183;land;false;plains;1
364;140;232;191;land;false;plains;1
365;199;153;207;land;false;plains;1
366;245;34;233;land;false;plains;1
367;237;83;249;land;false;plains;1
368;124;193;246;land;false;plains;1
369;195;160;182;land;false;plains;1
370;249;94;249;land;false;plains;1
371;215;115;182;land;false;plains;1
372;228;144;200;land;false;plains;1
373;185;254;74;land;false;plains;1
374;190;103;219;land;false;plains;1
375;220;196;236;land;false;plains;1
376;155;241;202;land;false;plains;1
377;239;205;157;land;false;plains;1
378;230;220;115;land;false;plains;1
379;247;172;216;land;false;plains;1
380;151;102;252;land;false;plains;1
381;209;226;175;land;false;plains;1
382;53;244;242;land;false;plains;1
383;204;204;240;land;false;plains;1
384;130;207;185;land;false;plains;1
385;229;109;170;land;true;plains;1
386;161;188;156;land;false;plains;1
387;220;250;204;land;true;plains;1
388;181;250;142;land;false;plains;1
389;200;203;162;land;false;plains;1
390;211;200;182;land;true;plains;1
391;149;237;205;land;true;plains;1
392;238;164;172;land;false;plains;1
393;250;196;167;land;false;plains;1
394;209;134;225;land;false;plains;1
395;225;233;181;land;true;plains;1
396;159;174;213;land;true;plains;1
397;160;250;248;land;false;plains;1
398;189;203;153;land;true;plains;1
399;230;231;48;land;false;plains;1
400;190;213;246;land;false;plains;1
401;225;146;134;land;false;plains;1
402;226;123;198;land;false;plains;1
403;242;162;120;land;false;plains;1
404;250;236;173;land;true;plains;1
405;145;226;228;land;false;plains;1
406;244;144;190;land;false;plains;1
407;228;254;178;land;true;plains;1
408;236;81;185;land;true;plains;1
409;103;192;227;land;false;plains;1
410;125;144;232;land;false;plains;1
411;199;113;211;land;false;plains;1
412;223;101;193;land;false;plains;1
413;135;247;234;land;false;plains;1
414;185;225;122;land;false;plains;1
415;207;179;129;land;false;plains;1
416;206;239;205;land;false;plains;1
417;107;231;190;land;true;plains;1
418;183;159;161;land;false;plains;1
419;254;173;201;land;false;plains;1
420;184;253;109;land;false;plains;1
421;192;172;184;land;false;plains;1
422;193;226;135;land;false;plains;1
423;159;232;226;land;false;plains;1
424;154;191;200;land;false;plains;1
425;133;249;164;land;false;plains;1
426;228;182;242;land;true;plains;1
427;234;46;237;land;false;plains;1
428;181;161;179;land;false;plains;1
429;227;51;254;land;false;plains;1
430;202;144;195;land;false;plains;1
431;232;197;116;land;false;plains;1
432;228;107;226;land;false;plains;1
433;187;113;251;land;false;plains;1
434;227;156;242;land;false;plains;1
435;246;239;203;land;false;plains;1
436;243;251;211;land;false;plains;1
437;189;250;137;land;false;plains;1
438;244;59;246;land;false;plains;1
439;250;140;151;land;true;plains;1
440;153;247;132;land;false;plains;1
441;89;217;237;land;false;plains;1
442;235;218;124;land;false;plains;1
443;184;82;242;land;false;plains;1
444;231;162;158;land;true;plains;1
445;146;217;216;land;false;plains;1
446;232;96;247;land;false;plains;1
447;232;206;129;land;false;plains;1
448;202;206;148;land;false;plains;1
449;234;73;219;land;true;plains;1
450;251;161;199;land;false;plains;1
451;207;252;133;land;false;plains;1
452;228;108;232;land;false;plains;1
453;162;189;205;land;false;plains;1
454;185;232;180;land;true;plains;1
455;84;230;205;land;false;plains;1
456;186;163;228;land;true;plains;1
457;209;214;96;land;false;plains;1
458;241;185;194;land;false;plains;1
459;112;217;183;land;false;plains;1
460;238;241;93;land;false;plains;1
461;208;95;208;land;false;plains;1
462;223;222;136;land;false;plains;1
463;163;221;145;land;false;plains;1
464;213;174;202;land;false;plains;1
465;124;252;235;land;false;plains;1
466;243;126;242;land;true;plains;1
467;173;133;218;land;false;plains;1
468;208;124;174;land;true;plains;1
469;243;245;224;land;true;plains;1
470;219;164;215;land;false;plains;1
471;161;157;213;land;false;plains;1
472;124;222;251;land;false;plains;1
473;177;231;102;land;false;plains;1
474;106;198;245;land;false;plains;1
475;248;106;162;land;true;plains;1
476;122;238;230;land;false;plains;1
477;92;224;254;land;false;plains;1
478;170;174;169;land;false;plains;1
479;235;222;174;land;true;plains;1
480;250;166;235;land;false;plains;1
481;196;203;240;land;false;plains;1
482;82;185;244;land;false;plains;1
483;104;185;248;land;false;plains;1
484;169;247;96;land;false;plains;1
485;54;196;251;land;true;plains;1
486;241;239;233;land;false;plains;1
487;183;219;254;land;true;plains;1
488;114;189;208;land;false;plains;1
489;216;235;199;land;false;plains;1
490;185;222;181;land;false;plains;1
491;211;147;237;land;false;plains;1
492;249;48;214;land;false;plains;1
493;233;209;162;land;false;plains;1
494;122;250;150;land;false;plains;1
495;167;247;241;land;false;plains;1
496;94;234;227;land;false;plains;1
497;197;233;247;land;false;plains;1
498;219;249;66;land;false;plains;1
499;247;135;172;land;false;plains;1
500;180;184;145;land;false;plains;1
501;215;213;155;land;false;plains;1
502;248;155;220;land;true;plains;1
503;80;232;253;land;false;plains;1
504;252;118;181;land;false;plains;1
505;217;155;150;land;false;plains;1
506;133;154;231;land;false;plains;1
507;121;219;162;land;true;plains;1
508;98;210;213;land;true;plains;1
509;109;218;192;land;false;plains;1
510;49;242;253;land;false;plains;1
511;176;165;254;land;false;plains;1
512;114;233;224;land;false;plains;1
513;140;186;205;land;false;plains;1
514;241;244;250;land;false;plains;1
515;225;223;231;land;false;plains;1
516;209;254;95;land;false;plains;1
517;254;165;105;land;false;plains;1
518;232;178;105;land;false;plains;1
519;160;240;215;land;false;plains;1
520;86;207;217;land;false;plains;1
521;156;118;240;land;false;plains;1
522;143;191;244;land;false;plains;1
523;132;249;180;land;false;plains;1
524;225;230;124;land;false;plains;1
525;212;82;241;land;false;plains;1
526;228;193;178;land;false;plains;1
527;251;150;245;land;false;plains;1
528;178;246;236;land;false;plains;1
529;166;254;229;land;false;plains;1
530;214;246;218;land;false;plains;1
531;241;241;132;land;false;plains;1
532;249;234;74;land;false;plains;1
533;121;183;226;land;false;plains;1
534;146;213;168;land;false;plains;1
535;194;224;156;land;true;plains;1
536;184;162;198;land;false;plains;1
537;190;221;224;land;true;plains;1
538;242;161;238;land;true;plains;1
539;235;28;240;land;false;plains;1
540;114;221;208;land;false;plains;1
541;134;238;157;land;false;plains;1
542;179;229;117;land;false;plains;1
543;190;230;89;land;false;plains;1
544;252;178;89;land;false;plains;1
545;147;192;228;land;false;plains;1
546;81;242;244;land;false;plains;1
547;195;236;106;land;false;plains;1
548;41;248;246;land;false;plains;1
549;233;249;129;land;false;plains;1
550;241;225;162;land;false;plains;1
551;243;178;180;land;false;plains;1
552;196;65;252;land;false;plains;1
553;247;209;251;land;false;plains;1
554;191;178;189;land;false;plains;1
555;230;205;150;land;false;plains;1
556;239;237;146;land;false;plains;1
557;252;27;240;land;true;plains;1
558;163;170;207;land;false;plains;1
559;225;254;201;land;false;plains;1
560;205;131;192;land;true;plains;1
561;241;93;220;land;false;plains;1
562;254;177;126;land;false;plains;1
563;16;252;240;land;false;plains;1
564;237;118;214;land;false;plains;1
565;200;249;163;land;true;plains;1
566;99;254;238;land;false;plains;1
567;194;202;179;land;false;plains;1
568;191;179;200;land;false;plains;1
569;180;203;144;land;true;plains;1
570;246;180;228;land;true;plains;1
571;125;228;158;land;false;plains;1
572;245;189;251;land;false;plains;1
573;218;137;160;land;false;plains;1
574;227;145;212;land;true;plains;1
575;151;254;149;land;false;plains;1
576;76;208;231;land;false;plains;1
577;249;114;237;land;false;plains;1
578;159;163;189;land;false;plains;1
579;85;243;176;land;false;plains;1
580;240;188;79;land;false;plains;1
581;189;138;200;land;false;plains;1
582;217;216;92;land;true;plains;1
583;162;201;138;land;false;plains;1
584;208;171;127;land;true;plains;1
585;109;203;254;land;false;plains;1
586;120;242;190;land;true;plains;1
587;220;180;128;land;false;plains;1
588;253;229;150;land;false;plains;1
589;221;184;162;land;false;plains;1
590;165;232;241;land;false;plains;1
591;222;230;152;land;false;plains;1
592;239;118;146;land;false;plains;1
593;53;240;223;land;false;plains;1
594;169;146;209;land;true;plains;1
595;148;233;173;land;false;plains;1
596;216;213;89;land;false;plains;1
597;104;200;238;land;false;plains;1
598;245;171;246;land;true;plains;1
599;74;237;223;land;true;plains;1
600;242;211;217;land;false;plains;1
601;115;202;223;land;false;plains;1
602;152;207;195;land;false;plains;1
603;224;240;118;land;false;plains;1
604;164;146;253;land;true;plains;1
605;229;148;244;land;false;plains;1
606;135;226;215;land;true;plains;1
607;222;252;62;land;true;plains;1
608;130;176;201;land;false;plains;1
609;171;185;203;land;false;plains;1
610;230;110;234;land;true;plains;1
611;238;50;250;land;false;plains;1
612;99;234;201;land;true;plains;1
613;253;206;224;land;false;plains;1
614;248;80;219;land;false;plains;1
615;228;73;216;land;false;plains;1
616;159;238;165;land;false;plains;1
617;107;237;243;land;false;plains;1
618;87;235;193;land;false;plains;1
619;211;201;208;land;false;plains;1
620;194;112;242;land;false;plains;1
621;68;246;198;land;false;plains;1
622;211;180;207;land;false;plains;1
623;89;247;212;land;true;plains;1
624;227;238;47;land;true;plains;1
625;223;109;248;land;true;plains;1
626;229;213;84;land;false;plains;1
627;124;208;254;land;false;plains;1
628;172;174;224;land;false;plains;1
629;127;239;181;land;false;plains;1
630;238;139;211;land;false;plains;1
631;247;201;119;land;true;plains;1
632;176;113;233;land;false;plains;1
633;222;200;202;land;false;plains;1
634;131;252;203;land;false;plains;1
635;91;232;237;land;false;plains;1
636;132;208;178;land;true;plains;1
637;247;228;44;land;true;plains;1
638;174;127;252;land;false;plains;1
639;223;211;98;land;false;plains;1
640;183;200;200;land;false;plains;1
641;169;223;198;land;false;plains;1
642;228;240;71;land;false;plains;1
643;249;200;92;land;false;plains;1
644;247;161;174;land;true;plains;1
645;156;176;174;land;true;plains;1
646;146;143;221;land;true;plains;1
647;110;192;221;land;false;plains;1
648;209;216;159;land;false;plains;1
649;184;137;245;land;false;plains;1
650;113;188;239;land;false;plains;1
651;178;184;211;land;false;plains;1
652;246;236;245;land;false;plains;1
653;45;234;249;land;false;plains;1
654;197;252;252;land;true;plains;1
655;252;195;89;land;false;plains;1
656;187;179;175;land;false;plains;1
657;124;247;240;land;false;plains;1
658;233;110;188;land;false;plains;1
659;223;234;140;land;true;plains;1
660;222;218;215;land;false;plains;1
661;42;230;252;land;false;plains;1
662;243;204;98;land;false;plains;1
663;233;220;200;land;false;plains;1
664;174;143;190;land;false;plains;1
665;213;196;97;land;false;plains;1
666;107;230;178;land;false;plains;1
667;169;167;219;land;false;plains;1
668;239;209;169;land;false;plains;1
669;179;212;164;land;true;plains;1
670;197;214;238;land;false;plains;1
671;211;158;170;land;true;plains;1
672;142;237;146;land;false;plains;1
673;242;231;121;land;false;plains;1
674;209;130;227;land;false;plains;1
675;196;151;254;land;false;plains;1
676;72;241;212;land;false;plains;1
677;228;186;92;land;false;plains;1
678;137;130;234;land;false;plains;1
679;184;241;169;land;true;plains;1
680;196;217;112;land;false;plains;1
681;169;243;228;land;false;plains;1
682;174;197;196;land;false;plains;1
683;248;120;243;land;false;plains;1
684;118;182;244;land;false;plains;1
685;157;186;201;land;false;plains;1
686;215;191;116;land;false;plains;1
687;42;236;243;land;false;plains;1
688;136;214;201;land;true;plains;1
689;244;158;181;land;false;plains;1
690;251;180;135;land;false;plains;1
691;110;249;204;land;false;plains;1
692;250;228;81;land;false;plains;1
693;187;193;186;land;false;plains;1
694;80;244;196;land;true;plains;1
695;174;145;246;land;false;plains;1
696;174;246;219;land;false;plains;1
697;203;244;59;land;false;plains;1
698;160;231;230;land;false;plains;1
699;127;187;232;land;false;plains;1
700;155;218;151;land;false;plains;1
701;247;188;204;land;true;plains;1
702;237;117;223;land;false;plains;1
703;186;235;116;land;true;plains;1
704;119;167;219;land;false;plains;1
705;209;173;147;land;false;plains;1
706;194;179;235;land;false;plains;1
707;240;227;163;land;false;plains;1
708;221;210;151;land;false;plains;1
709;127;178;216;land;false;plains;1
710;174;252;213;land;false;plains;1
711;199;148;235;land;false;plains;1
712;173;106;253;land;false;plains;1
713;171;247;123;land;false;plains;1
714;238;249;177;land;true;plains;1
715;203;251;187;land;false;plains;1
716;239;60;227;land;false;plains;1
717;174;190;172;land;false;plains;1
718;227;175;252;land;false;plains;1
719;214;251;156;land;false;plains;1
720;197;169;219;land;false;plains;1
721;153;206;252;land;false;plains;1
722;88;186;250;land;true;plains;1
723;218;191;107;land;false;plains;1
724;149;120;243;land;false;plains;1
725;186;101;237;land;false;plains;1
726;246;222;197;land;false;plains;1
727;157;123;224;land;true;plains;1
728;116;224;180;land;false;plains;1
729;233;160;120;land;false;plains;1
730;122;219;175;land;true;plains;1
731;151;174;180;land;false;plains;1
732;188;205;233;land;false;plains;1
733;38;242;227;land;false;plains;1
734;154;214;184;land;false;plains;1
735;94;218;240;land;false;plains;1
736;238;241;75;land;false;plains;1
737;101;229;239;land;false;plains;1
738;250;160;122;land;false;plains;1
739;173;238;199;land;true;plains;1
740;69;250;217;land;false;plains;1
741;223;214;118;land;false;plains;1
742;246;188;137;land;false;plains;1
743;138;132;232;land;false;plains;1
744;100;231;253;land;true;plains;1
745;239;219;163;land;false;plains;1
746;114;187;229;land;true;plains;1
747;189;90;232;land;false;plains;1
748;193;117;199;land;false;plains;1
749;105;193;210;land;false;plains;1
750;153;197;195;land;false;plains;1
751;98;201;207;land;true;plains;1
752;184;185;147;land;false;plains;1
753;167;239;182;land;false;plains;1
754;204;206;254;land;false;plains;1
755;178;192;201;land;false;plains;1
756;245;241;18;land;false;plains;1
757;179;244;105;land;false;plains;1
758;194;143;170;land;false;plains;1
759;131;179;213;land;false;plains;1
760;209;178;124;land;false;plains;1
761;221;173;253;land;false;plains;1
762;85;253;171;land;false;plains;1
763;94;226;243;land;false;plains;1
764;213;250;206;land;false;plains;1
765;157;184;163;land;false;plains;1
766;120;226;233;land;false;plains;1
767;160;226;201;land;false;plains;1
768;230;171;197;land;true;plains;1
769;244;213;82;land;false;plains;1
770;78;244;243;land;false;plains;1
771;56;250;206;land;true;plains;1
772;149;220;244;land;true;plains;1
773;213;189;112;land;false;plains;1
774;139;221;220;land;false;plains;1
775;180;193;198;land;false;plains;1
776;191;249;223;land;false;plains;1
777;221;222;151;land;false;plains;1
778;124;226;245;land;false;plains;1
779;154;162;195;land;false;plains;1
780;97;232;191;land;false;plains;1
781;20;245;247;land;false;plains;1
782;225;159;218;land;false;plains;1
783;154;159;247;land;false;plains;1
784;212;215;156;land;true;plains;1
785;195;195;207;land;true;plains;1
786;240;205;151;land;false;plains;1
787;232;201;166;land;false;plains;1
788;224;213;146;land;false;plains;1
789;191;179;206;land;false;plains;1
790;211;102;231;land;false;plains;1
791;252;176;123;land;false;plains;1
792;239;97;198;land;true;plains;1
793;144;222;240;land;false;plains;1
794;213;167;147;land;false;plains;1
795;222;84;251;land;false;plains;1
796;210;119;227;land;false;plains;1
797;172;168;167;land;true;plains;1
798;235;141;125;land;false;plains;1
799;225;166;244;land;false;plains;1
800;116;252;169;land;false;plains;1
801;184;176;195;land;false;plains;1
802;243;204;210;land;false;plains;1
803;243;193;78;land;false;plains;1
804;198;175;178;land;false;plains;1
805;186;234;250;land;false;plains;1
806;196;123;250;land;false;plains;1
807;162;209;142;land;false;plains;1
808;181;233;173;land;false;plains;1
809;206;216;177;land;false;plains;1
810;223;175;149;land;false;plains;1
811;81;248;251;land;false;plains;1
812;170;237;160;land;false;plains;1
813;241;117;229;land;true;plains;1
814;224;130;187;land;false;plains;1
815;225;235;184;land;true;plains;1
816;219;206;169;land;false;plains;1
817;209;182;160;land;false;plains;1
818;242;200;79;land;true;plains;1
819;116;229;213;land;false;plains;1
820;216;181;190;land;true;plains;1
821;163;244;114;land;false;plains;1
822;143;190;230;land;false;plains;1
