1;naval_base;3812.00;9.70;1376.00;-2.68;8759
1;naval_base;3743.00;9.50;1290.00;-1.57;8389
1;naval_base;3845.00;9.70;1337.00;-3.52;9403
1;naval_base;3892.00;9.70;1343.00;-4.47;8542
1;naval_base;3943.00;9.50;1282.00;-2.90;9488
1;naval_base;3944.00;9.70;1267.00;0.59;8397
1;naval_base;3951.00;9.70;1280.00;-4.25;9488
1;naval_base;3911.00;9.50;1286.00;-0.64;8964
1;naval_base;3949.00;9.70;1285.00;-4.25;9488
1;naval_base;3914.00;9.50;1282.00;-1.57;8964
1;naval_base;3949.00;9.70;1286.00;-3.14;9488
1;naval_base;3907.00;9.50;1344.00;-1.57;8542
1;naval_base;3866.00;9.50;1411.00;-1.11;8759
1;naval_base;3836.00;9.50;1259.00;-1.57;9341
1;naval_base;3946.00;9.50;1283.00;-2.68;9488
1;naval_base;3949.00;9.70;1277.00;1.57;9488
1;naval_base;3867.00;9.70;1325.00;-3.08;9403
1;bunker;3929.00;9.70;1275.00;5.16;0
1;bunker;3845.00;9.70;1309.00;0.43;0
1;bunker;3900.00;9.70;1289.00;4.56;0
1;bunker;3794.00;9.70;1327.00;0.94;0
1;bunker;3826.00;9.70;1312.00;3.60;0
1;bunker;3792.00;9.70;1305.00;0.34;0
1;bunker;3787.00;9.70;1319.00;3.00;0
1;bunker;3876.00;9.70;1327.00;5.67;0
1;bunker;3841.00;9.70;1350.00;2.05;0
1;bunker;3839.00;9.70;1373.00;5.06;0
1;bunker;3792.00;9.75;1336.00;6.28;0
1;bunker;3811.00;9.85;1351.00;4.12;0
1;bunker;3915.00;9.70;1335.00;0.50;0
1;bunker;3932.00;9.70;1260.00;2.05;0
1;bunker;3859.00;9.70;1308.00;6.18;0
1;bunker;3852.00;9.70;1295.00;2.56;0
1;bunker;3820.00;9.70;1293.00;4.12;0
1;bunker;3888.00;9.70;1278.00;0.50;0
1;bunker;3882.00;9.70;1311.00;4.62;0
1;bunker;3801.00;9.70;1287.00;5.83;0
1;bunker;3899.00;9.70;1322.00;2.56;0
1;bunker;3913.00;9.70;1295.00;5.23;0
1;bunker;3829.00;9.70;1366.00;1.61;0
1;bunker;3789.00;9.85;1295.00;4.28;0
1;bunker;3932.00;9.70;1291.00;1.01;0
1;bunker;3839.00;9.70;1331.00;5.13;0
1;bunker;3869.00;9.70;1264.00;0.06;0
1;bunker;3801.00;10.03;1342.00;4.18;0
1;bunker;3812.00;9.70;1286.00;5.74;0
1;bunker;3772.00;9.70;1288.00;2.12;0
1;bunker;3915.00;9.70;1272.00;4.79;0
1;bunker;3861.00;9.70;1266.00;1.52;0
1;bunker;3830.00;9.70;1319.00;2.73;0
1;bunker;3926.00;9.70;1307.00;0.57;0
1;bunker;3748.00;9.70;1291.00;3.24;0
1;bunker;3908.00;9.70;1300.00;4.79;0
1;bunker;3823.00;9.70;1374.00;2.63;0
1;bunker;3923.00;9.70;1305.00;5.30;0
1;bunker;3801.00;9.70;1359.00;1.68;0
1;bunker;3865.00;9.70;1334.00;3.24;0
1;bunker;3927.00;9.70;1283.00;1.08;0
1;bunker;3838.00;9.70;1261.00;3.74;0
1;bunker;3904.00;9.70;1344.00;0.13;0
1;bunker;3943.00;9.70;1278.00;1.68;0
1;bunker;3911.00;9.70;1264.00;5.81;0
1;bunker;3904.00;9.70;1282.00;0.74;0
1;bunker;3868.00;9.50;1411.00;3.75;0
1;bunker;3861.00;9.70;1382.00;0.13;0
1;bunker;3887.00;9.50;1341.00;2.80;0
1;bunker;3947.00;9.70;1280.00;0.63;0
1;bunker;3949.00;9.70;1281.00;2.19;0
1;bunker;3872.00;9.70;1338.00;4.86;0
1;bunker;3939.00;9.70;1277.00;1.24;0
1;bunker;3947.00;9.70;1276.00;5.37;0
1;bunker;3752.00;9.70;1312.00;5.47;0
1;bunker;3862.00;9.70;1377.00;3.30;0
1;bunker;3836.00;9.50;1265.00;5.97;0
1;bunker;3948.00;9.70;1283.00;3.81;0
1;bunker;3948.00;9.70;1285.00;3.91;0
1;coastal_bunker;3912.00;9.50;1316.00;1.06;0
1;coastal_bunker;3878.00;9.50;1272.00;0.98;0
1;coastal_bunker;3945.00;9.50;1282.00;-2.68;0
1;coastal_bunker;3931.00;9.50;1306.00;-4.39;0
1;coastal_bunker;3850.00;9.70;1264.00;-2.36;0
1;coastal_bunker;3950.00;9.70;1278.00;-4.25;0
1;coastal_bunker;3861.00;9.50;1380.00;-1.57;0
1;coastal_bunker;3754.00;9.50;1311.00;-3.14;0
1;coastal_bunker;3825.00;9.50;1345.00;-4.00;0
1;coastal_bunker;3884.00;9.70;1332.00;-2.03;0
1;coastal_bunker;3923.00;9.50;1265.00;-0.54;0
1;coastal_bunker;3945.00;9.50;1297.00;-3.27;0
1;coastal_bunker;3812.00;9.50;1282.00;0.32;0
1;coastal_bunker;3793.00;9.50;1285.00;-0.24;0
1;coastal_bunker;3870.00;9.50;1335.00;-3.52;0
1;coastal_bunker;3756.00;9.82;1298.00;-2.19;0
1;coastal_bunker;3919.00;9.70;1307.00;-3.14;0
1;coastal_bunker;3916.00;9.50;1265.00;-1.57;0
1;coastal_bunker;3864.00;9.70;1284.00;-0.28;0
1;coastal_bunker;3874.00;9.70;1339.00;-3.14;0
1;coastal_bunker;3783.00;9.73;1339.00;-1.57;0
1;coastal_bunker;3933.00;9.50;1256.00;0.59;0
1;coastal_bunker;3868.00;9.50;1411.00;-1.57;0
1;coastal_bunker;3797.00;9.70;1358.00;-2.50;0
1;coastal_bunker;3919.00;9.50;1292.00;-4.33;0
1;coastal_bunker;3806.00;9.50;1375.00;-2.71;0
1;coastal_bunker;3904.00;9.70;1306.00;-4.00;0
1;coastal_bunker;3914.00;9.50;1280.00;-1.57;0
1;coastal_bunker;3902.00;9.70;1343.00;-1.57;0
1;coastal_bunker;3753.00;9.50;1282.00;-1.57;0
1;coastal_bunker;3892.00;9.70;1281.00;0.32;0
1;coastal_bunker;3816.00;9.70;1379.00;-2.68;0
1;coastal_bunker;3944.00;9.70;1281.00;-2.90;0
1;coastal_bunker;3775.00;9.75;1326.00;-2.36;0
1;coastal_bunker;3851.00;9.50;1345.00;-3.52;0
1;coastal_bunker;3832.00;9.50;1363.00;0.93;0
1;coastal_bunker;3950.00;9.50;1277.00;1.57;0
1;coastal_bunker;3867.00;9.70;1326.00;-3.08;0
1;coastal_bunker;3779.00;9.70;1286.00;-0.23;0
1;coastal_bunker;3836.00;9.50;1266.00;-3.14;0
1;coastal_bunker;3919.00;9.70;1335.00;-3.93;0
1;coastal_bunker;3891.00;9.50;1342.00;-4.47;0
1;coastal_bunker;3821.00;9.70;1345.00;-4.10;0
1;coastal_bunker;3904.00;9.50;1280.00;-3.93;0
1;coastal_bunker;3924.00;9.50;1282.00;-2.82;0
1;coastal_bunker;3883.00;9.70;1280.00;-0.56;0
1;coastal_bunker;3860.00;9.50;1376.00;1.57;0
1;coastal_bunker;3948.00;9.70;1287.00;-3.14;0
1;coastal_bunker;3949.00;9.70;1284.00;-4.25;0
1;coastal_bunker;3837.00;9.50;1262.00;-1.57;0
1;dockyard;3833.00;9.50;1283.00;0.32;0
1;anti_air_building;3836.00;9.70;1296.00;4.12;0
1;anti_air_building;3803.00;9.70;1303.00;0.50;0
1;anti_air_building;3807.00;9.70;1284.00;3.17;0
1;synthetic_refinery;3806.00;9.73;1316.00;6.18;0
1;fuel_silo;3842.00;9.70;1340.00;2.57;0
1;radar_station;3848.00;9.70;1334.00;5.24;0
1;rocket_site;3833.00;9.70;1307.00;3.07;0
1;nuclear_reactor;3819.00;9.70;1345.00;3.17;0
3;arms_factory;3245.00;9.70;1477.00;4.18;0
3;arms_factory;3219.00;9.70;1254.00;4.28;0
3;arms_factory;3251.00;9.70;1361.00;2.12;0
3;arms_factory;3435.00;10.57;1433.00;4.79;0
3;arms_factory;3522.00;9.70;1563.00;1.17;0
3;arms_factory;3267.00;9.70;1629.00;4.18;0
3;industrial_complex;3253.00;9.78;1319.00;0.57;0
3;industrial_complex;3351.00;9.70;1318.00;4.69;0
3;industrial_complex;3122.00;9.70;1339.00;5.90;0
3;industrial_complex;3519.00;9.70;1566.00;2.63;0
3;industrial_complex;3269.00;9.70;1633.00;5.30;0
3;industrial_complex;3468.00;9.70;1583.00;1.68;0
3;air_base;3349.00;9.70;1324.00;4.34;0
3;supply_node;3261.00;9.50;1354.00;0.52;0
3;supply_node;3340.00;9.70;1325.00;3.46;0
3;supply_node;3314.00;9.70;1545.00;1.22;0
3;supply_node;3157.00;9.70;1430.00;2.70;0
3;supply_node;3215.00;9.70;1676.00;5.63;0
3;supply_node;3303.00;10.35;1314.00;1.94;0
3;supply_node;3290.00;9.78;1262.00;4.87;0
3;supply_node;3485.00;10.12;1494.00;1.52;0
3;supply_node;3367.00;9.70;1579.00;4.10;0
3;supply_node;3386.00;10.73;1403.00;0.76;0
3;supply_node;3128.00;9.70;1324.00;2.24;0
3;supply_node;3236.00;9.70;1230.00;6.28;0
3;supply_node;3242.00;9.70;1370.00;1.48;0
3;supply_node;3228.00;9.70;1264.00;4.41;0
3;supply_node;3604.00;9.70;1377.00;2.17;0
3;supply_node;3250.00;9.70;1492.00;3.64;0
3;supply_node;3235.00;9.70;1391.00;0.30;0
3;supply_node;3387.00;11.25;1278.00;1.78;0
3;supply_node;3376.00;9.70;1666.00;5.82;0
3;supply_node;3259.00;9.70;1642.00;2.47;0
3;supply_node;3390.00;9.70;1236.00;3.95;0
3;supply_node;3316.00;9.70;1250.00;1.71;0
3;supply_node;3239.00;9.70;1250.00;3.19;0
3;supply_node;3243.00;9.70;1411.00;6.12;0
3;supply_node;3435.00;9.78;1377.00;3.88;0
3;supply_node;3387.00;10.12;1434.00;5.36;0
3;supply_node;3284.00;9.70;1706.00;2.01;0
3;supply_node;3557.00;10.07;1533.00;4.60;0
3;supply_node;3264.00;9.70;1521.00;1.25;0
3;supply_node;3301.00;9.70;1628.00;4.18;0
3;supply_node;3482.00;10.53;1454.00;0.48;0
3;supply_node;3486.00;10.60;1397.00;3.42;0
3;supply_node;3281.00;9.70;1359.00;4.90;0
3;supply_node;3283.00;9.70;1404.00;2.66;0
3;supply_node;3220.00;9.70;1303.00;5.59;0
3;supply_node;3565.00;9.70;1633.00;0.79;0
3;supply_node;3365.00;9.70;1613.00;4.83;0
3;supply_node;3315.00;9.70;1277.00;0.03;0
3;supply_node;3459.00;9.88;1353.00;2.96;0
3;supply_node;3321.00;10.07;1316.00;0.72;0
3;supply_node;3330.00;9.70;1484.00;2.20;0
3;supply_node;3481.00;9.70;1550.00;5.13;0
3;supply_node;3590.00;9.78;1546.00;1.43;0
3;supply_node;3230.00;9.70;1345.00;4.37;0
3;supply_node;3353.00;9.70;1245.00;5.85;0
3;supply_node;3175.00;9.70;1477.00;3.61;0
3;supply_node;3307.00;9.73;1332.00;0.26;0
3;supply_node;3159.00;9.70;1296.00;1.74;0
3;supply_node;3140.00;9.70;1376.00;5.78;0
3;supply_node;3225.00;9.70;1440.00;0.97;0
3;supply_node;3425.00;9.73;1567.00;3.91;0
3;supply_node;3626.00;9.70;1369.00;1.67;0
3;supply_node;3406.00;9.73;1261.00;3.15;0
3;supply_node;3223.00;9.70;1366.00;6.08;0
3;supply_node;3253.00;9.70;1584.00;2.39;0
3;supply_node;3282.00;9.70;1453.00;5.32;0
3;supply_node;3427.00;9.90;1514.00;1.97;0
3;supply_node;3754.00;9.70;1397.00;4.56;0
3;supply_node;3535.00;10.15;1374.00;1.21;0
3;supply_node;3351.00;9.70;1547.00;2.69;0
3;supply_node;3425.00;10.25;1455.00;0.45;0
3;supply_node;3373.00;10.03;1484.00;3.39;0
3;supply_node;3435.00;10.12;1482.00;4.86;0
3;supply_node;3729.00;9.70;1379.00;2.62;0
3;supply_node;3391.00;10.10;1523.00;4.10;0
3;supply_node;3287.00;9.70;1233.00;0.75;0
3;supply_node;3561.00;10.32;1404.00;4.79;0
3;supply_node;3425.00;9.70;1601.00;6.27;0
3;supply_node;3533.00;10.23;1406.00;2.92;0
3;supply_node;3570.00;10.07;1568.00;5.51;0
3;supply_node;3363.00;9.70;1300.00;2.16;0
3;supply_node;3428.00;10.30;1426.00;5.10;0
3;supply_node;3451.00;9.70;1334.00;1.39;0
3;supply_node;3225.00;9.75;1321.00;4.34;0
3;supply_node;3199.00;9.70;1309.00;5.81;0
3;supply_node;3800.00;9.70;1403.00;3.57;0
3;supply_node;3555.00;10.07;1319.00;5.05;0
3;supply_node;3464.00;10.23;1473.00;1.70;0
3;supply_node;3178.00;9.70;1410.00;5.74;0
3;supply_node;3516.00;9.85;1310.00;0.94;0
3;supply_node;3125.00;9.70;1352.00;3.88;0
3;supply_node;3206.00;9.70;1495.00;5.35;0
3;supply_node;3331.00;9.75;1420.00;3.11;0
3;supply_node;3367.00;9.70;1338.00;6.04;0
3;supply_node;3345.00;9.73;1346.00;1.24;0
3;supply_node;3335.00;9.70;1238.00;5.28;0
3;supply_node;3367.00;9.70;1220.00;0.48;0
3;supply_node;3311.00;9.70;1666.00;3.41;0
3;supply_node;3258.00;9.73;1273.00;1.17;0
3;supply_node;3188.00;9.70;1655.00;2.65;0
3;supply_node;3185.00;9.70;1247.00;5.59;0
3;supply_node;3201.00;9.70;1387.00;1.89;0
3;supply_node;3207.00;9.70;1251.00;4.83;0
3;supply_node;3261.00;9.98;1324.00;1.48;0
3;supply_node;3287.00;9.73;1485.00;4.06;0
3;supply_node;3225.00;9.70;1524.00;0.72;0
3;supply_node;3457.00;9.70;1574.00;2.19;0
3;supply_node;3487.00;10.20;1370.00;6.23;0
3;supply_node;3491.00;9.70;1343.00;2.88;0
3;supply_node;3312.00;9.88;1375.00;4.37;0
3;supply_node;3348.00;9.70;1291.00;2.12;0
3;supply_node;3123.00;9.70;1389.00;3.60;0
3;supply_node;3164.00;9.70;1386.00;0.25;0
3;supply_node;3181.00;9.70;1616.00;4.30;0
3;supply_node;3705.00;9.75;1396.00;5.77;0
3;supply_node;3330.00;9.70;1450.00;2.43;0
3;supply_node;3244.00;9.70;1325.00;5.01;0
3;supply_node;3320.00;9.70;1229.00;1.67;0
3;supply_node;3578.00;9.70;1387.00;3.14;0
3;supply_node;3145.00;9.70;1455.00;0.90;0
3;supply_node;3532.00;9.70;1574.00;3.84;0
3;supply_node;3427.00;9.90;1358.00;5.32;0
3;supply_node;3452.00;9.78;1395.00;3.07;0
3;supply_node;3364.00;10.20;1382.00;4.55;0
3;supply_node;3152.00;9.70;1278.00;1.21;0
3;supply_node;3412.00;9.70;1668.00;5.25;0
3;supply_node;3280.00;9.70;1381.00;0.44;0
3;supply_node;3194.00;9.70;1519.00;3.37;0
3;supply_node;3338.00;9.70;1688.00;5.96;0
3;supply_node;3124.00;9.70;1292.00;2.61;0
3;supply_node;3492.00;9.70;1521.00;5.55;0
3;supply_node;3271.00;9.90;1298.00;1.85;0
3;supply_node;3513.00;10.12;1374.00;4.79;0
3;supply_node;3216.00;9.70;1711.00;6.26;0
3;supply_node;3388.00;9.70;1255.00;4.02;0
3;supply_node;3366.00;10.32;1409.00;0.68;0
3;supply_node;3242.00;9.70;1278.00;2.16;0
3;supply_node;3677.00;9.82;1398.00;6.20;0
3;supply_node;3438.00;9.70;1288.00;1.39;0
3;supply_node;3160.00;9.70;1494.00;4.33;0
3;supply_node;3130.00;9.70;1485.00;2.09;0
3;supply_node;3298.00;9.70;1579.00;3.56;0
3;supply_node;3253.00;9.70;1441.00;0.21;0
3;supply_node;3176.00;9.70;1265.00;2.80;0
3;supply_node;3454.00;9.70;1288.00;5.74;0
3;supply_node;3630.00;9.70;1337.00;0.93;0
3;supply_node;3307.00;9.70;1293.00;4.97;0
3;supply_node;3449.00;10.43;1439.00;1.63;0
3;supply_node;3193.00;9.70;1334.00;3.10;0
3;supply_node;3134.00;9.50;1267.00;0.86;0
3;supply_node;3423.00;9.85;1317.00;2.34;0
3;supply_node;3586.00;9.75;1510.00;5.28;0
3;supply_node;3433.00;9.82;1335.00;1.93;0
3;supply_node;3404.00;10.30;1386.00;4.51;0
3;supply_node;3385.00;9.78;1351.00;1.17;0
3;supply_node;3278.00;9.70;1554.00;2.65;0
3;supply_node;3218.00;9.70;1594.00;0.40;0
3;supply_node;3305.00;9.70;1407.00;3.34;0
3;supply_node;3607.00;9.70;1345.00;4.82;0
3;supply_node;3652.00;9.70;1332.00;2.58;0
3;supply_node;3388.00;10.18;1331.00;4.05;0
3;supply_node;3147.00;9.70;1331.00;0.70;0
3;supply_node;3400.00;10.85;1317.00;4.75;0
3;supply_node;3396.00;10.12;1463.00;6.23;0
3;supply_node;3193.00;9.70;1267.00;2.88;0
3;supply_node;3456.00;10.30;1500.00;5.47;0
3;supply_node;3350.00;9.98;1272.00;2.12;0
3;supply_node;3577.00;9.93;1322.00;5.05;0
3;supply_node;3585.00;10.57;1596.00;1.35;0
3;supply_node;3180.00;9.70;1702.00;4.29;0
3;supply_node;3250.00;9.70;1297.00;5.77;0
3;supply_node;3655.00;9.70;1383.00;3.52;0
3;supply_node;3211.00;9.70;1407.00;0.18;0
3;supply_node;3468.00;10.35;1421.00;1.66;0
3;supply_node;3339.00;9.70;1219.00;5.70;0
3;supply_node;3403.00;10.20;1360.00;0.89;0
3;supply_node;3358.00;9.85;1432.00;3.83;0
3;supply_node;3198.00;9.70;1235.00;0.13;0
3;supply_node;3694.00;9.70;1371.00;3.07;0
3;supply_node;3495.00;9.70;1304.00;6.00;0
3;supply_node;3345.00;9.75;1403.00;2.30;0
3;supply_node;3149.00;9.70;1355.00;5.24;0
3;supply_node;3293.00;9.73;1282.00;0.43;0
3;supply_node;3509.00;10.00;1418.00;4.47;0
3;supply_node;3171.00;9.70;1278.00;1.13;0
3;supply_node;3370.00;10.80;1280.00;2.61;0
3;supply_node;3185.00;9.70;1360.00;0.36;0
3;supply_node;3640.00;9.98;1403.00;1.84;0
3;supply_node;3331.00;10.00;1366.00;4.78;0
3;supply_node;3320.00;9.70;1214.00;2.54;0
3;supply_node;3249.00;9.70;1237.00;4.01;0
3;supply_node;3221.00;9.70;1278.00;0.67;0
3;supply_node;3308.00;9.70;1518.00;3.25;0
3;supply_node;3779.00;9.70;1405.00;6.19;0
3;supply_node;3551.00;10.73;1388.00;2.84;0
3;supply_node;3191.00;9.70;1441.00;5.42;0
3;supply_node;3290.00;9.70;1338.00;2.08;0
3;supply_node;3327.00;9.70;1593.00;3.56;0
3;supply_node;3203.00;9.70;1366.00;1.31;0
3;supply_node;3603.00;10.07;1409.00;4.25;0
3;supply_node;3394.00;9.70;1556.00;5.73;0
3;supply_node;3291.00;9.70;1212.00;3.49;0
3;supply_node;3224.00;9.70;1560.00;4.96;0
